,Unnamed: 0,Unnamed: 0.1,fund.fundFamilyName,fund.globalId,legalName,analytics.expenseRatio,Africa,Asia Developed,Asia Emerging,Australasia,Canada,Europe Emerging,breakdowns.region.europeExEuro,breakdowns.region.eurozone,breakdowns.region.japan,breakdowns.region.latinAmerica,breakdowns.region.middleEast,breakdowns.region.other,United Kingdom,United States,breakdowns.region.unknown,breakdowns.stockSector.basicMaterials,breakdowns.stockSector.communicationServices,breakdowns.stockSector.consumerCyclical,breakdowns.stockSector.consumerDefensive,Energy,Financial Services,breakdowns.stockSector.healthcare,breakdowns.stockSector.industrials,breakdowns.stockSector.other,breakdowns.stockSector.realEstate,Technology,breakdowns.stockSector.unknown,breakdowns.stockSector.utilities,globalFundId,category,categoryId,fund,assetClass,assetType,risk.totalRisk,fund.priceReturnyr1,fund.priceReturnyr10,fund.priceReturnyr3,fund.priceReturnyr5,fund.histReturnyr1,fund.histReturnyr3,fund.histReturnyr5,fund.histSharpeRatioyr1,fund.histSharpeRatioyr3,fund.histSharpeRatioyr5,fund.histStdDevyr1,fund.histStdDevyr3,fund.histStdDevyr5,globalShareClassId,trackingErrorY1,trackingErrorY3,trackingErrorY5,final_performance,final_risk,final_tracking_error,risk_appetite
1805,1805,41008,Invesco Investment Management Limited,Z91VGDSX7,Invesco Goldman Sachs Equity Factor Index World UCITS ETF,0.55,0.0,3.54,0.59,1.68,4.27,0.02,4.98,9.74,8.36,0.01,0.63,0.0,4.69,60.37,1.12,4.09,3.84,12.92,11.74,4.31,16.31,10.72,10.98,0.0,7.1,10.76,1.14,6.09,Z922YX5G8,Global Large-Cap Blend Equity,EUCA000555,0.0,Equity,Fund,0.18516441857954305,-6.69028,0.0,7.12194,4.26655,-6.69028,7.12194,4.26655,-0.36,0.4,0.24,21.32,19.64,17.15,Z922YYBK0,2.44,3.07,2.95,1.56607,19.37,2.8200000000000003,medium
1806,1806,41011,BlackRock Asset Management Ireland - ETF,Z92NTKCS2,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Dist),0.25,0.0,1.44,0.0,0.0,0.0,0.0,11.3,57.88,0.0,0.78,0.0,0.0,27.25,0.55,0.8,7.39,3.51,10.62,11.75,6.56,18.13,15.33,14.38,0.0,0.9,7.01,0.8,3.62,Z922YX5Z6,Europe Large-Cap Value Equity,EUCA000513,0.0,Equity,Fund,0.18714242308646206,1.86132,0.0,7.83948,1.95996,6.27536,11.63845,5.54739,0.39,0.61,0.39,19.66,22.96,20.28,Z92NW5HY3,2.36,3.03,2.8,7.8204,20.966666666666672,2.73,medium
1807,1807,41012,State Street Global Advisors Europe Limited,Z95N5Z6R1,SPDR® Bloomberg SASB U.S. High Yield Corporate ESG UCITS ETF EUR Hedged (Acc),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,99.9,0.0,Z922YX602,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.06823743794523601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95NPFK97,0.0,0.0,0.0,0.0,0.0,0.0,
1808,1808,41013,BlackRock Asset Management Ireland - ETF,Z91KPCJX3,iShares MSCI USA Quality Dividend ESG UCITS ETF USD (Dist),0.35,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.35,0.28,0.73,5.25,7.96,8.27,2.94,6.77,18.75,15.99,0.0,1.36,29.88,0.27,1.83,Z922YX677,US Equity Income,EUCA001017,0.0,Equity,Fund,0.19414496238508905,-4.27115,0.0,6.1727300000000005,3.79962,-2.1150900000000004,8.73167,6.30858,-0.14,0.49,0.36,21.36,18.21,16.54,Z922YY9T4,5.02,2.82,2.17,4.308386666666666,18.703333333333333,3.3366666666666664,medium
1809,1809,41014,PT Indo Premier Investment Management,Z91MT0N24,Premier ETF SRI-KEHATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YX685,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,9.66567,0.0,7.0212,2.05758,9.66567,7.0212,2.05758,0.4,0.24,-0.07,14.73,20.66,17.99,Z922YYAP0,3.37,3.16,2.73,6.24815,17.793333333333333,3.0866666666666664,medium
1810,1810,41015,UBS Fund Management (Luxembourg) S.A.,Z91W51VN1,UBS(Lux)Fund Solutions – Factor MSCI EMU Low Volatility UCITS ETF(EUR)A-dis,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0.0,0.0,0.0,0.0,1.01,0.19,10.3,9.62,7.42,21.61,0.0,7.27,10.0,11.27,0.0,7.24,0.99,0.17,14.11,Z922YX6J1,Eurozone Large-Cap Equity,EUCA000516,0.0,Equity,Fund,0.17166500620289746,-3.11435,0.0,0.5674399999999999,0.70562,-0.82919,2.83243,3.17341,0.01,0.26,0.3,17.34,17.92,15.36,Z922YY9P2,7.2,6.74,6.3,1.72555,16.873333333333335,6.746666666666667,medium
1811,1811,41016,UBS Fund Management (Luxembourg) S.A.,Z91UBWFS7,UBS(Lux)Fund Solutions – MSCI Singapore UCITS ETF(SGD)A-dis,0.45,0.0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6.64,12.41,2.57,0.0,50.08,0.0,9.38,0.0,15.39,3.52,0.01,0.0,Z922YX560,Singapore Equity,EUCA000544,0.0,Equity,Fund,0.17032282525997805,-11.04402,0.0,-5.02489,-5.83277,-8.33569,-1.97284,-2.46055,-0.62,-0.05,-0.11,15.54,18.92,17.42,Z922YYAB1,0.08,0.94,0.72,-4.25636,17.293333333333333,0.58,medium
1812,1812,41017,JPMorgan Asset Management (Europe) S.  r.l.,Z95PYXWP4,JPMorgan ETFs (Ireland) ICAV - US Research Enhanced Index Equity UCITS ETF - CHF Hedged (acc),0.0,0.0,0.22,0.0,0.0,0.14,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.61,97.53,0.89,2.16,7.5,11.54,6.3,4.73,14.8,14.25,7.63,0.0,2.62,24.72,0.9,2.85,Z944FLEY0,Other Equity,EUCA000539,0.0,Equity,Fund,0.19846187417743127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95QDVHV3,0.0,0.0,0.0,0.0,0.0,0.0,
1813,1813,41018,Amundi Luxembourg S.A.,Z91JKNNR5,Lyxor MDAX ESG UCITS ETF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,10.62,16.93,0.0,0.0,2.1,8.2,24.85,0.0,13.48,12.34,0.01,1.95,Z922YX7J0,Germany Small/Mid-Cap Equity,EUCA000639,0.0,Equity,Fund,0.22282704317077293,-10.52496,0.0,3.14968,0.18638,-8.93939,4.27559,1.57472,-0.2,0.31,0.2,28.91,23.68,20.66,Z91V3MYJ5,5.38,6.17,5.35,-1.0296933333333331,24.41666666666667,5.633333333333333,medium
1814,1814,41024,WisdomTree Management Limited,Z94DBPY07,WisdomTree Europe SmallCap Dividend UCITS ETF - Acc,0.39,0.17,0.0,0.15,0.18,0.0,0.0,34.11,33.69,0.0,0.0,0.0,0.0,30.39,1.14,0.17,12.01,2.81,16.34,4.94,5.01,12.81,2.62,29.2,0.0,6.74,6.31,0.15,1.06,Z922YX9H2,Europe Small-Cap Equity,EUCA000515,0.0,Equity,Fund,0.20563973758739024,1.55085,0.0,8.58106,4.2036,1.55085,8.58106,4.2036,0.16,0.47,0.32,22.36,24.9,21.42,Z924MNKZ0,3.88,4.29,3.97,4.778503333333334,22.89333333333333,4.046666666666667,medium
1815,1815,41026,UBS Fund Management (Ireland) Ltd.,Z94V8PGS0,UBS (Irl) Fund Solutions plc – US Equity Defensive Covered Call SF UCITS ETF (USD) A-acc,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94VTVQT1,Other Equity,EUCA000539,0.0,Equity,Fund,0.20049042486376936,-8.77624,0.0,0.0,0.0,-8.77624,0.0,0.0,-0.51,0.0,0.0,20.07,0.0,0.0,Z94VTVR29,0.0,0.0,0.0,-2.925413333333333,6.69,0.0,low
1816,1816,41027,UBS Fund Management (Ireland) Ltd.,Z94V8PGX9,UBS (Irl) Fund Solutions plc – Euro Equity Defensive Put Write SF UCITS ETF (EUR) A-acc,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94VTVQV6,Other Equity,EUCA000539,0.0,Equity,Fund,0.16761231359283624,5.20607,0.0,0.0,0.0,5.20607,0.0,0.0,-0.21,0.0,0.0,13.22,0.0,0.0,Z94VTVR45,0.0,0.0,0.0,1.7353566666666669,4.406666666666667,0.0,low
1817,1817,41028,UBS Fund Management (Ireland) Ltd.,Z94V8PGB7,UBS (Irl) Fund Solutions plc – Euro Equity Defensive Covered Call SF UCITS ETF (EUR) A-acc,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94VTVQW4,Other Equity,EUCA000539,0.0,Equity,Fund,0.16761231359283624,0.99316,0.0,0.0,0.0,0.99316,0.0,0.0,-0.25,0.0,0.0,21.87,0.0,0.0,Z94VTVR52,0.0,0.0,0.0,0.33105333333333337,7.29,0.0,low
1818,1818,41029,DWS Investment S.A. (ETF),Z95S701B5,Xtrackers II ESG Global Government Bond UCITS ETF 1C EUR Accumulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95JT7JF8,Global Bond - EUR Hedged,EUCA000624,0.0,Fixed Income,Fund,0.05923052526922209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95S47DG9,0.0,0.0,0.0,0.0,0.0,0.0,
1819,1819,41030,Amundi Luxembourg S.A.,Z94YWKLM5,Amundi Index Solutions - Amundi Prime US Treasury Bond 0-1 Y UCITS ETF DR - USD (C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94VTVQY0,USD Government Bond,EUCA000582,0.0,Fixed Income,Fund,0.002952381074290063,1.27713,0.0,0.0,0.0,1.27713,0.0,0.0,-3.76,0.0,0.0,0.65,0.0,0.0,Z94VTVR03,7.15,0.0,0.0,0.42571000000000003,0.21666666666666667,2.3833333333333333,low
1820,1820,41034,BlackRock Asset Management Ireland - ETF,Z95APX9S7,iShares MSCI World Paris-Aligned Climate UCITS ETF USD Acc,0.2,0.0,1.2,0.0,1.77,5.97,0.0,7.08,9.37,4.72,0.16,0.03,0.0,2.29,66.31,1.1,3.06,5.91,8.68,5.28,0.17,17.19,14.26,13.18,0.0,5.49,22.95,1.08,2.75,Z95JT69V6,Global Large-Cap Blend Equity,EUCA000555,0.0,Equity,Fund,0.19000368681501084,-9.32437,0.0,0.0,0.0,-9.32437,0.0,0.0,-0.42,0.0,0.0,23.75,0.0,0.0,Z95JT6AT9,3.18,0.0,0.0,-3.1081233333333333,7.916666666666668,1.06,low
1821,1821,41035,HSBC Investment Funds (Luxembourg) S.A.,Z95X4AUP2,HSBC MSCI Emerging Markets Small Cap ESG UCITS ETF USD Acc,0.0,8.57,32.4,34.4,0.0,0.0,1.79,0.0,0.45,0.0,15.65,5.8,0.0,0.0,0.46,0.48,9.47,5.83,11.53,6.16,1.54,13.8,10.35,16.4,0.0,7.3,13.51,0.62,3.49,Z95X0DH34,Global Emerging Markets Small/Mid-Cap Equity,EUCA000910,0.0,Equity,Fund,0.19405587645358693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95X0DHD2,0.0,0.0,0.0,0.0,0.0,0.0,
1822,1822,41036,BlackRock Asset Management Ireland - ETF,Z95JYWQ36,iShares China Large Cap UCITS ETF USD Acc,0.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.91,19.37,31.89,2.63,4.86,27.43,4.1,1.34,0.0,3.07,2.72,0.18,0.5,Z922YX9E9,China Equity,EUCA000504,0.0,Equity,Fund,0.27861660057358856,-17.43261,0.0,0.0,0.0,-17.43261,0.0,0.0,-0.26,0.0,0.0,47.11,0.0,0.0,Z95FBE5X6,4.99,0.0,0.0,-5.81087,15.703333333333333,1.663333333333333,medium
1823,1823,41037,China Asset Management (HK) Limited,Z91YS0P92,ChinaAMC NASDAQ 100 ETF,0.3,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.88,0.0,0.49,0.0,0.0,0.33,97.45,0.23,0.0,16.53,15.84,6.09,0.47,0.77,6.89,4.28,0.0,0.26,47.35,0.23,1.29,Z922YX9D1,US Large-Cap Growth Equity,EUCA000527,0.0,Equity,Fund,0.22208899389424924,-14.89393,0.0,12.73237,12.00632,-14.693,12.99601,12.36068,-0.51,0.56,0.57,29.56,24.68,21.91,Z922YY5X9,4.24,3.4,3.28,3.5545633333333337,25.38333333333333,3.64,high
1824,1824,41038,DWS Investment S.A. (ETF),Z95G04B60,Xtrackers MSCI World Financials UCITS ETF 1C,0.25,0.0,3.94,0.16,4.97,8.75,0.0,7.25,11.36,5.21,0.0,0.44,0.0,5.84,51.81,0.27,0.0,0.0,0.12,0.0,0.0,99.33,0.0,0.15,0.0,0.13,0.0,0.27,0.0,Z922YX7Q4,Sector Equity Financial Services,EUCA000536,0.0,Equity,Fund,0.1941356288374388,-1.99859,7.2966,10.68614,3.95282,-1.99859,10.68614,3.95282,-0.09,0.49,0.22,24.42,25.31,22.54,Z922YY7J8,0.08,0.86,0.81,4.213456666666667,24.090000000000003,0.5833333333333334,medium
1825,1825,41039,Invesco Investment Management Limited,Z955BH3L9,Invesco NASDAQ Biotech UCITS ETF,0.4,0.0,0.1,2.06,0.0,0.75,0.0,0.52,3.26,0.0,0.0,0.0,0.0,4.68,88.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Z922YX7T8,Sector Equity Biotechnology,EUCA000532,0.0,Equity,Fund,0.19842727981461425,2.42543,0.0,4.71012,3.96464,2.42543,4.71012,3.96464,0.06,0.28,0.22,18.53,19.89,21.1,Z922YYA96,0.01,0.01,0.01,3.700063333333334,19.84,0.01,medium
1826,1826,41040,DWS Investment S.A. (ETF),Z956PEHX8,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,0.25,0.0,0.49,0.0,1.14,1.18,0.0,2.74,13.84,10.34,0.99,0.0,0.0,2.9,66.08,0.3,0.0,1.43,91.55,3.43,0.0,0.0,0.0,0.69,0.0,0.05,2.54,0.31,0.0,Z922YX7U5,Sector Equity Consumer Goods & Services,EUCA000534,0.0,Equity,Fund,0.2051454375718569,-14.741129999999998,9.97687,9.46989,6.53865,-14.741129999999998,9.46989,6.53865,-0.45,0.43,0.33,31.56,26.53,22.84,Z922YYDS1,12.76,9.87,8.32,0.4224700000000003,26.97666666666667,10.316666666666666,high
1827,1827,41046,VanEck Asset Management B.V.,Z95ZRQ567,VanEck Circular Economy UCITS ETF A USD Acc,0.4,0.0,0.0,7.09,10.92,13.46,0.0,3.13,17.94,5.5,2.21,0.0,0.0,9.38,30.24,0.13,16.45,0.0,11.57,5.12,0.0,0.0,0.0,62.12,0.0,0.0,0.0,0.14,4.6,Z95WMMXW0,Sector Equity Ecology,EUCA000706,0.0,Equity,Fund,0.17252283437157753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95WMMY41,0.0,0.0,0.0,0.0,0.0,0.0,
1828,1828,41047,DWS Investment S.A. (ETF),Z91ZLAYK9,Xtrackers MSCI World Industrials UCITS ETF 1C,0.25,0.0,1.23,0.0,1.06,4.44,0.0,7.66,13.88,12.72,0.0,0.12,0.0,4.15,54.71,0.03,0.56,0.0,0.95,0.22,0.1,0.1,0.0,95.62,0.0,0.5,1.9,0.05,0.0,Z922YX875,Sector Equity Industrial Materials,EUCA000538,0.0,Equity,Fund,0.2049097310953341,-0.60336,8.19774,9.67952,5.09479,-0.60336,9.67952,5.09479,-0.02,0.47,0.27,25.31,23.17,21.11,Z922YYAR6,14.6,11.2,10.08,4.72365,23.19666666666667,11.96,medium
1829,1829,41048,WisdomTree Management Limited,Z91U7SRT6,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,0.54,7.83,40.69,36.07,0.0,0.0,3.02,0.0,0.0,0.0,9.99,2.07,0.0,0.0,0.0,0.33,11.85,3.13,11.34,6.75,1.69,15.33,5.1,12.91,0.0,6.6,20.38,0.47,4.45,Z922YX8F7,Global Emerging Markets Small/Mid-Cap Equity,EUCA000910,0.0,Equity,Fund,0.17907505031430684,-11.40122,0.0,3.65451,-2.568,-7.17922,7.41725,0.8456899999999999,-0.36,0.39,0.07,22.61,21.99,19.72,Z922YY6F7,5.07,5.15,4.46,0.36124,21.44,4.8933333333333335,medium
1830,1830,41050,BlackRock Asset Management Ireland - ETF,Z91C11PY2,iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc),0.4,0.26,26.5,50.95,0.0,0.0,0.67,0.0,0.76,0.0,1.9,18.5,0.0,0.0,0.11,0.35,4.72,14.47,7.69,11.52,2.22,24.58,8.71,4.15,0.0,2.12,15.62,0.36,3.84,Z922YX8H3,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.11022162291874628,-12.583,0.95189,2.15015,-0.8483299999999999,-12.583,2.15015,-0.8483299999999999,-1.07,0.15,-0.11,14.49,14.5,13.22,Z922YYBT1,10.83,8.36,7.38,-3.7603933333333335,14.07,8.856666666666666,low
1831,1831,41051,Mirae Asset Global Investments (HK) Ltd,Z91F43AN8,Global X MSCI China ETF,0.18,0.0,1.46,98.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.18,3.51,18.95,27.88,6.3,2.82,15.76,6.75,6.1,0.0,3.57,5.84,0.19,2.33,Z922YX8R1,China Equity,EUCA000504,0.0,Equity,Fund,0.261645451384328,-15.78723,0.0,-6.3106,-5.69514,-15.78723,-6.3106,-5.69514,-0.26,-0.12,-0.16,44.79,29.64,26.1,Z922YYAD7,0.36,0.44,0.71,-9.264323333333332,33.51,0.5033333333333333,high
1832,1832,41053,BlackRock Asset Management Ireland - ETF,Z95G4U5Y4,iShares MSCI USA Value Factor ESG UCITS ETF USD Acc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.24,98.12,0.3,4.66,2.57,3.81,8.44,0.57,12.08,18.31,13.43,0.0,4.25,29.58,0.3,2.0,Z95DLHJ83,US Large-Cap Value Equity,EUCA000528,0.0,Equity,Fund,0.2050074770711772,-5.96323,0.0,0.0,0.0,-5.96323,0.0,0.0,-0.24,0.0,0.0,25.12,0.0,0.0,Z95DLHJH3,4.2,0.0,0.0,-1.9877433333333328,8.373333333333333,1.4,low
1833,1833,41054,BlackRock Asset Management Ireland - ETF,Z95G4U664,iShares MSCI USA Momentum Factor ESG UCITS ETF USD Acc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74,0.26,0.67,0.17,4.6,11.32,10.7,8.7,28.75,11.26,0.0,0.0,23.04,0.24,0.55,Z95DLHJ91,US Large-Cap Growth Equity,EUCA000527,0.0,Equity,Fund,0.18901099457676088,-11.08269,0.0,0.0,0.0,-11.08269,0.0,0.0,-0.52,0.0,0.0,23.36,0.0,0.0,Z95DLHJD2,8.61,0.0,0.0,-3.69423,7.786666666666666,2.87,low
1834,1834,41056,Amundi Asset Management,Z91G5QWG5,Lyxor S&P Eurozone ESG Dividend Aristocrats (DR) UCITS ETF EUR Dis,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.81,0.0,0.0,0.0,0.0,0.0,4.19,0.0,24.67,3.05,5.38,3.25,1.98,16.12,10.96,24.58,0.0,1.82,2.87,0.0,5.32,Z922YX982,Eurozone Large-Cap Equity,EUCA000516,0.0,Equity,Fund,0.17588991001919613,-1.04859,0.0,-1.39693,-0.22973,2.83331,2.65492,4.09639,0.22,0.25,0.36,18.0,17.86,15.45,Z922YY790,5.98,6.77,6.57,3.1948733333333337,17.103333333333335,6.44,medium
1835,1835,41057,VanEck Asset Management B.V.,Z92HC7GK5,VanEck Gold Miners UCITS ETF,0.53,8.68,0.0,5.19,13.56,50.43,1.29,0.0,0.0,0.0,0.88,0.0,0.0,2.34,17.6,0.03,99.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,Z922YX8L4,Sector Equity Precious Metals,EUCA000646,0.0,Equity,Fund,0.310673419500741,-19.37245,0.0,2.17807,6.04913,-19.37245,2.17807,6.04913,-0.49,0.2,0.29,36.93,38.91,33.79,Z922YYA39,3.67,3.34,3.0,-3.7150833333333337,36.54333333333333,3.3366666666666664,high
1836,1836,41059,HSBC Investment Funds (Luxembourg) S.A.,Z95X4AUM9,HSBC MSCI World Small Cap ESG UCITS ETF USD (Acc),0.0,0.04,1.43,0.14,5.73,3.5,0.09,5.15,7.31,9.33,0.3,0.12,0.0,6.68,59.85,0.33,6.37,3.13,13.17,4.33,2.81,14.89,10.94,19.89,0.0,9.37,12.91,0.4,1.79,Z95WD4HX6,Global Small/Mid-Cap Equity,EUCA000836,0.0,Equity,Fund,0.1858017829512592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95WD4HY4,0.0,0.0,0.0,0.0,0.0,0.0,
1837,1837,41063,BlackRock Asset Management Ireland - ETF,Z957CVE49,iShares Emerging Market Infrastructure UCITS ETF USD (Dist),0.74,0.0,3.34,51.34,0.0,0.0,0.0,0.0,0.0,0.0,39.05,5.93,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,11.4,0.0,0.0,52.7,0.0,0.0,0.0,0.34,35.56,Z922YX297,Sector Equity Infrastructure,EUCA000707,0.0,Equity,Fund,0.20220828958601228,-8.97937,-5.06346,-6.73067,-8.72815,-6.5846300000000015,-3.95122,-6.1295699999999975,-0.32,-0.08,-0.25,22.69,24.53,21.64,Z926NGY68,12.85,12.04,11.88,-5.5551400000000015,22.95333333333333,12.256666666666668,medium
1838,1838,41064,Seligson & Co Rahastoyhtio Oyj,Z915MVN61,Seligson & Co OMX Helsinki 25 -indeksiosuusrahasto ETF,0.17,0.0,0.0,0.0,0.0,0.0,0.0,11.68,88.29,0.0,0.0,0.0,0.0,0.0,0.0,0.03,16.5,4.84,3.44,3.28,10.23,20.33,2.81,21.12,0.0,1.14,12.42,0.06,3.83,Z922YX2E6,Finland Equity,EUCA000635,0.0,Equity,Fund,0.18578193331647566,6.5889,11.11943,11.1675,7.77659,6.5889,11.1675,7.77659,0.45,0.66,0.54,16.16,19.56,17.31,Z922YYHU2,1.98,2.6,2.22,8.510996666666665,17.676666666666666,2.266666666666667,medium
1839,1839,41066,LGIM Managers (Europe) Limited,Z915NS708,L&G Russell 2000 US Small Cap UCITS ETF USD Accumulate,0.3,0.0,0.15,0.17,0.0,0.1,0.0,0.0,0.1,0.0,0.41,0.04,0.0,0.04,99.01,-0.02,3.67,4.12,11.14,3.59,4.14,13.58,21.11,14.37,0.0,8.09,13.92,-0.01,2.28,Z922YX2N6,US Small-Cap Equity,EUCA000530,0.0,Equity,Fund,0.2120943477712292,-3.61917,9.31008,12.16839,6.93505,-3.61917,12.16839,6.93505,-0.13,0.53,0.34,26.34,26.12,23.68,Z922YYMY8,2.02,1.57,1.26,5.1614233333333335,25.38,1.6166666666666665,high
1840,1840,41067,BlackRock Asset Management Ireland - ETF,Z945FZNN0,iShares MSCI EM SRI UCITS ETF USD (Acc),0.25,12.76,30.26,41.45,0.0,0.0,0.11,0.0,0.76,0.0,10.02,4.33,0.0,0.0,0.0,0.31,9.21,16.33,14.61,7.46,1.41,29.09,6.16,5.52,0.0,1.89,5.41,0.31,2.6,Z922YX2S5,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.174136513343201,-15.29494,0.0,2.29222,-0.91682,-15.29494,2.29222,-0.91682,-0.68,0.17,-0.02,24.42,23.34,20.1,Z922YYRW7,4.26,5.91,5.76,-4.639846666666666,22.620000000000005,5.31,medium
1841,1841,41068,Amundi Asset Management,Z95F3GX27,Lyxor Index Fund - Lyxor ESG USD High Yield (DR) UCITS ETF - Cap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z923WFMF0,USD High Yield Bond,EUCA000583,0.0,Fixed Income,Fund,0.07202102502801568,-6.47825,0.0,0.0,0.0,-6.47825,0.0,0.0,-0.71,0.0,0.0,12.58,0.0,0.0,Z95DPMGJ7,1.22,0.0,0.0,-2.1594166666666665,4.193333333333333,0.4066666666666667,low
1842,1842,41069,UBS Fund Management (Luxembourg) S.A.,Z91Q47ST3,UBS(Lux)Fund Solutions – Bloomberg US Liquid Corporates 1-5 Year UCITS ETF(hedged CHF)A-acc,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YX1X5,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.030720362367259287,-6.96658,0.0,-3.25044,-1.21924,-6.96658,-3.25044,-1.21924,-0.85,-0.25,-0.22,13.5,10.72,9.32,Z922YXY92,0.0,0.0,0.0,-3.812086666666667,11.18,0.0,low
1843,1843,41070,Amundi Asset Management,Z928CXU55,Lyxor Green Bond (DR) UCITS ETF - C-EUR,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z928C3QW7,Global Corporate Bond,EUCA000889,0.0,Fixed Income,Fund,0.06867066655731623,-14.36589,0.0,-7.13173,-1.48501,-14.36589,-7.13173,-1.48501,-1.47,-0.79,-0.57,15.69,11.3,9.27,Z928C3R22,3.4,3.36,2.86,-7.660876666666668,12.086666666666668,3.2066666666666666,low
